ensembl,gda_score,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_19,label_20,label_21,label_22,label_23,label_24,label_25,label_26,label_27,label_28,label_29,label_30,label_31,label_32,label_33,label_34,label_35,label_36,label_37,label_38,label_39,label_40,label_41,label_42,label_43,label_44,label_45,label_46,label_47,label_48,label_49,label_50,label_51,label_52,label_53,label_54,label_55,label_56,label_57,label_58,label_59,label_60,label_61,label_62,label_63,label_64,label_65,label_66,label_67,label_68,label_69,label_70,label_71,label_72,label_73,label_74,label_75,label_76,label_77,label_78,label_79,label_80,label_81,label_82,label_83,label_84,label_85,label_86,label_87,label_88,label_89,label_90,label_91,label_92,label_93,label_94,label_95,label_96,label_97,label_98,label_99
ENSG00000196712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000186575,,,,,0,,0,,0,,,,0,0,,,0,,0,,,,,0,0,,,0,,,,0,,,0,0,0,,0,0,0,,,,,,,,,,0,0,0,,0,,0,0,,,,0,0,,,0,,0,0,,,0,,,0,,0,,,,0,,,0,,,,0,,0,,0,0,,,,,,,0,
ENSG00000101096,,,,,,0,,,0,,,,,,0,,,,0,,,,,0,0,,,,0,,0,0,,0,0,0,0,0,,0,0,0,,,,0,0,,,0,0,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,0,,0,0,,,,0,,,,,,,,0,,,,,0,0,0
ENSG00000116044,,0,0,0,0,,0,,,0,,0,,0,,0,0,,,,,,,,,0,0,0,,,0,,,,,,,,0,,0,0,,,,,0,0,0,0,,,,0,,,0,0,0,,,,0,,,0,,,,,,,,,,,,0,,,0,0,0,,,,0,,0,,,,,,,0,,,0,,
ENSG00000147862,,0,,0,,,0,,,0,,,,,0,,,0,,0,,,,,0,,0,0,,,,,,,0,0,0,0,0,,,,0,0,0,,,,,,,0,,0,,0,,0,,0,0,,,,0,,,0,0,,0,0,,,0,,0,,,0,,0,0,,,,0,,0,,,,,,,0,,,,,0
ENSG00000077150,,0,0,,0,0,0,,0,,,0,,,,,,,0,,,,,0,0,0,,0,,,,0,0,,,,0,,,0,0,0,,0,,,0,,0,,,0,,,,,,,0,0,0,0,0,0,,0,,0,0,,,,,,,0,0,,0,0,,0,,,,0,0,0,0,0,,,,0,,,,0,0,,
ENSG00000146232,,0,0,0,,0,,0,0,,0,,,,0,0,,,0,,,0,0,0,,,,0,,,,,,0,0,,,0,,,0,,0,0,,0,,,,0,0,0,,,0,,0,,,,,,,,,,,,,,0,,0,,,,,,0,,,0,0,0,0,,,,,,,0,,0,,,0,,,0,
ENSG00000100503,,,,0,,0,0,,,,,,,,,,,0,0,0,,0,0,,0,0,,,,,,,,0,,,,,,0,,,,,0,0,,0,,,,,,,,,,,,0,0,0,0,0,,,0,0,0,,,0,0,,,,0,,,0,0,,0,,0,,,,,0,,,0,,,,,0,,0,
ENSG00000136352,,0,,,0,,0,,,,,,,,,,,,,0,,,,,,0,0,,0,0,0,0,,,0,,0,,,0,0,,,,,,,,,,,,,,0,0,0,,,,,,,0,,,,0,,,,,,,,,0,0,0,,,,,,,0,0,,,0,,,,,,0,0,,,,
ENSG00000147140,,0,0,0,,,,,,,,0,,0,,,0,,0,,,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,0,,0,0,0,0,0,,,,,0,,0,0,,,,,0,,0,,,,,0,,0,0,,,,0,,0,0,0,,,0,,0,,,,0,,,,,,0,,0,,0
ENSG00000148400,,0,0,,,0,,,,,,,,0,,0,,,,0,0,,,,,0,,,,,,,,,0,,0,,,,,,0,,,0,,,,,,,,,,,0,0,,,0,,,0,0,,,,,,,,,,,,0,,0,,,,,,,,0,,,0,,,,,,,0,0,,,
ENSG00000134250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000134250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000181163,,0,,,0,0,0,0,,,,,,0,,0,,0,,0,,,0,,,,,0,0,,,,,,0,,0,,0,0,,,0,0,,,,0,,,0,,,,,,0,,,,,,,0,,,0,,,,,,,,0,,,,0,,,0,0,0,,,,0,,0,,0,,,0,0,,,0,,
ENSG00000119508,,,,,0,0,0,0,,,,,,,0,,0,,,,,,,,,,0,,,,,,,,,0,0,,,,0,0,0,,,0,,,,,,,,,,,0,0,0,,0,,0,0,,,,,,0,0,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,,,,,,0
ENSG00000213281,,,,,,0,,0,,,0,,,0,,0,,,0,,,,,0,,0,0,0,,,,0,0,,,,0,,,,,0,,,,,,,,,,0,0,,0,,0,,,,0,0,,,,,,,,,0,0,,,0,,,,0,,,,0,,,0,,,0,0,,,0,,,,,0,,0,
ENSG00000157168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000157168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000157168,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000165671,,,,0,0,,0,,,,,,,,0,,,,0,,0,0,0,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,0,0,,0,,,,,,,0,0,,,0,,0,,0,,,,0,0,,,0,,,,0,,,,,,0,,0,,,0,,,,0,,,0,,,,0
ENSG00000109685,,,,0,0,,,,0,,,,,0,0,,,,,,0,,0,,0,0,0,,,,,0,,0,0,,,0,,,,0,,,,,,0,0,0,0,,,,,,,,,0,,,,,,0,0,,,0,,,,,,,,,,,0,,,0,,0,0,,,0,,,,,,,,,0,0,
ENSG00000147548,,0,,,,,0,,,,,,,0,0,,,,,,0,,,0,0,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,0,,,0,,0,,0,0,0,,,,,,,0,0,,0,0,,,,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,
ENSG00000076685,,,,,,,,0,,,,,,,,0,0,,,,,0,,,,,0,0,,0,,,,0,0,0,,,0,,0,,,0,,,,,,,,,,,,,,0,,,,,0,,,,,,,0,0,0,,,,,0,,,,,,,,0,0,,,,0,,,,0,0,,,,,0,0
ENSG00000065057,,,0,0,,,0,,0,,,0,,,,,,,0,,,,,,,,,0,0,,,,,,,,,0,,0,,,0,,,,0,,,,0,,0,,,0,,,,0,,,0,0,,,,,0,,0,,0,,,0,,,,0,,0,,0,,,0,,,0,0,,,0,,,0,,0,,
ENSG00000198400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000198400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000198400,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000140538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000137497,,,0,,0,,,,,,,,,,,0,,0,,0,0,0,,,,,0,,,,,,,0,0,,,,,,,,,,,0,,,,,,,,,,0,,0,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,,,0,0,,,,0,,0,0,,0,
ENSG00000126883,,,0,0,,0,,,,,0,,0,,,,,0,0,,,,,0,,,0,0,,0,0,0,,0,,,0,,,,,,,,,,0,,,,,0,,,,0,,,0,,0,0,,,0,,,,,0,,,,,0,0,0,,,,0,,0,,0,,0,,,0,0,,0,,,,,0,0,0,
ENSG00000110713,,,,0,,,,0,0,,,,,,,,0,0,0,0,,0,,,0,,,,,0,,,,0,,0,0,0,,,0,,,,,0,0,,,0,,,,,0,,,,0,,,,0,,,,0,0,0,,0,,0,0,,0,,,,,,,,,0,0,0,,0,,,0,,,,,,,,,
ENSG00000188199,,,0,0,,,,,,,,0,,,0,0,,,0,0,0,,,0,,0,0,0,0,,,,,0,,0,,,0,,,0,,,,0,0,,0,,0,,,,,,0,0,,,,,,0,,0,0,,,0,,,,0,0,,,0,,,,,,,,,,,,0,,,0,0,,,0,,,,
ENSG00000214562,,,0,,0,0,,0,,0,,,,,,,,0,,,,0,0,0,,,0,,0,0,0,0,,,,0,,0,0,0,0,,,,,0,0,,,0,,0,0,,,0,,0,,,0,0,,0,0,,,,,0,,,,,0,,0,,,0,0,0,,,,,,,,,0,0,,0,0,,,0,0,,
ENSG00000205927,,,0,,0,,,,,,,,,0,,0,,,0,,0,0,0,0,,,,0,,,,,,0,,,,0,0,,,0,,0,,,0,0,,0,0,,,,0,,,0,,,0,0,,,,0,,0,,,,0,,,,,,0,,0,,0,,,,0,,0,0,,,,,,,,,0,0,,
ENSG00000127083,,,,,0,,,0,,0,,,0,0,,,,,,,0,,,,,0,,,0,0,0,,,0,,,,,,,,,,,0,,0,,0,,,,,,,,,,,,0,,0,,,,,0,,,0,0,0,,0,,0,,,,0,,0,0,0,,0,,0,,,0,0,,,,,,0,0,
ENSG00000182162,,,,0,,,,,,,,,0,,0,0,,,,0,,0,,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,,0,,0,,0,,,0,,,,0,,,,0,,0,0,,,,,,0,,,,0,,,,,,,,,,,,,,0,,,,,0,,,0,0,,
ENSG00000070756,,,,,,,,0,,,,,,,0,,,,,,,0,0,,,,0,0,0,,,,,0,,0,0,,0,,,0,0,,0,,,,,0,,,,,0,,,0,,,,,,,,,,,0,,,,,,,0,,0,,,,0,0,,0,,0,0,,,,0,,0,,0,,0,,,0
ENSG00000168092,,0,,0,,0,0,,,0,,0,,,,,0,0,,,,0,,0,,,,,,0,,,,,,,0,0,,,0,0,,,0,0,0,,0,,,0,,,0,,,,,,0,0,0,,,,0,,0,,,0,0,,0,,0,0,0,,,,,,,0,,,,,,,0,0,,0,0,0,0,,
ENSG00000083093,,,,,0,0,0,,,0,0,,,0,0,0,,,,,,,,,0,0,,,,0,,0,,,0,,,,,,,0,0,,,,0,,,,,,,0,,0,0,,0,,,,,,,0,,,,,,,0,0,,,,,0,0,,0,,,0,,0,0,0,,,0,0,,,0,,,,,
ENSG00000100105,,,,,0,,,,0,,,0,0,,,,,0,,0,,0,,,,,0,,,,0,0,,0,,,0,0,0,0,0,,0,,,0,0,,,0,0,0,,0,0,0,,,0,0,0,0,,0,0,,,,,0,,0,,,,,0,,,0,,,,,,,0,,0,,,0,,,,,,0,,,
ENSG00000163939,,,0,,,,,,,0,,,0,0,,,0,0,0,,,,0,,0,,,0,,,0,,0,,0,0,0,,,0,,,,0,,0,,,0,,,,,,,,0,,,0,,0,,,0,,,,0,0,,,0,,,,,,0,,0,,0,0,,0,0,,0,,,0,0,,,,,,,0,0
ENSG00000185630,,0,0,,0,,,,,0,,,,0,0,0,,0,0,0,,,,,,,0,,0,,,,,0,0,,,,0,,,0,0,,,,,0,,0,0,,,0,0,,0,,,0,,,,0,,0,,,0,0,,,,,,,0,,0,,,0,0,,,0,,,,,,,0,,,,,0,0,0,0
ENSG00000169564,,0,,,,,,,0,,,,,0,,,,,,0,0,,,,,,,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,0,,,,,,,,,0,,,,,0,,,,,,0,,,,,,0,0,0,,,,,,0,,0,,,,,,,0,,,0,0,
ENSG00000078674,,0,0,,,0,0,,0,,,,0,,,,,,0,,0,0,,0,0,,,0,0,,,0,,,,0,0,,,,,,,0,,,0,0,,,,0,,0,0,,,0,0,,,0,0,0,,,,,,,0,,0,0,,0,0,0,,0,,,0,,,0,0,,,0,0,,,,0,,,0,,,
ENSG00000197646,,0,,0,0,,,0,0,,,,0,,,,,,,,0,,0,0,,,,,,0,,,,0,0,,0,,0,0,0,0,0,0,0,0,,,,0,,0,0,,,,,0,,,,,,,,,0,,,,,0,0,,,,,,0,0,,0,0,,0,,0,0,,,0,,,0,0,0,,0,,,
ENSG00000178104,,,0,,,,,0,0,,,,0,,,,,0,0,0,,,,,,,,,0,,,0,,,,,,0,,0,,,0,,,,,,,,,,,,0,0,0,,,,0,,,0,,,,,0,0,,,0,,,0,,0,,,0,,0,,0,,0,,0,,,0,,,0,,,,,,
ENSG00000100311,,0,,,,,0,,,,,,,,0,,,,,,,,0,,,,,0,,0,0,,0,,,,0,,,,0,0,,0,,,0,,,,,0,0,,,0,,,0,,,,,,,,0,0,0,,,,,0,,,0,,,,,,,0,,0,,0,,,,0,,0,0,,,,,0,
ENSG00000134853,,,0,,0,0,,0,,,0,0,,0,,,,,,0,,,0,,,,,0,,,,,0,,0,,,,,0,,0,,,,0,0,,,,,0,0,,,,0,,,0,,,0,,,,0,,,,0,,0,0,0,0,,,,0,,,0,,0,,,0,,,0,,,,0,,,,0,,
ENSG00000113721,,,,,0,,,0,,,,,,,,0,0,0,0,,,0,,0,,0,0,,,,0,0,0,,,,0,0,,0,0,0,,,0,,,,0,0,,0,,0,,0,,,0,,0,0,,,0,,0,,,0,,,,,,0,,,0,,,0,,,,,,,,0,,,0,,0,,,0,,,0
ENSG00000179094,,0,,0,,,,,,0,,0,0,,,,0,0,,,,0,,0,0,,,,,,,,,,,,,,,0,,,,0,,0,,0,0,,0,,,,0,,,,0,,0,,0,0,,0,,,,,0,,0,0,0,,,,,,,,,0,,,,,,,0,,,,,0,,0,,,
ENSG00000156531,,,0,0,,,,,,,,,0,0,0,,,,,,0,0,,,,,,0,,,,,0,,,0,,,,,,0,,0,0,,,,,,,0,,,,,,,,0,,,,,,0,0,,,,,,0,,0,,,0,,0,0,,,0,,,,0,0,0,,,,,,,,,,0,0
ENSG00000073921,,0,,,0,,,0,,,,,,0,0,,,,,0,0,0,,,,,,0,,,,,,0,,,0,,,0,,0,,0,,,,,,,,,,0,,,0,0,,0,,,,,,,0,,,0,0,0,,0,,,,,,,0,,0,,,0,0,,0,,,,,,,,,,,,0
ENSG00000121879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000121879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000121879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000051382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000145675,,,,,,,0,0,0,,0,,,0,,,0,,,0,,,0,,,,0,0,0,,,,,,,,,0,,0,,,0,,0,,0,,,,0,0,,0,0,,0,,0,,0,,,,,0,0,0,,,0,0,,0,0,,0,,0,,0,0,,0,,,,0,0,0,,,,,,,,0,,,
ENSG00000137193,,0,,,,,,,0,0,0,0,,,0,,,,,,0,,,0,,,,0,0,,,,,,,,,,0,0,0,,,,,0,,,,,0,0,0,0,,,0,0,,0,0,,,,,,,,,0,0,0,,,,,0,,0,,,0,0,,,0,0,,0,,,,,0,0,0,,0,0,0,
ENSG00000181690,,,0,0,,0,,0,0,,0,,0,,,,,,,0,0,,,,0,,,,0,,0,,0,,,0,,,,,0,0,0,,,0,0,,0,,,,0,0,,,,0,,,,,,,,0,,,0,0,,,0,0,,,,,,0,,,,,,,,0,,,,,,,0,,,0,,,
ENSG00000124181,,,0,,,,,,,,,,0,,,,0,0,,0,0,,,0,,0,,,,,0,,0,,,,0,0,,,,,,,,,,0,0,,0,,0,,0,,0,,0,,,,,0,,,,0,,0,,,,,,,0,,,0,,,,,,,0,,0,0,0,,0,,0,,0,,0,,
ENSG00000140464,,0,,,0,,,,,0,,0,0,,,,0,,0,0,,,,0,0,0,,,,0,0,,,,,,0,,0,,0,0,,0,0,0,,,,,,0,,0,,0,0,,0,,,,,,,,,,0,,0,,,0,,,0,0,0,0,,0,0,,,,0,,0,0,,,,,,,0,0,,,
ENSG00000064933,,,0,,,0,,0,,0,,0,,,0,,0,0,0,0,0,0,,,,,0,,,,,,,,,0,,0,,,0,,,,,0,0,0,,0,,0,,0,,,,,,0,,0,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,0,,,,,,0,,,0,0,0
ENSG00000122512,,,0,,,0,,,,,,,,,0,0,,0,,,0,,,,0,,0,0,0,,,,,,,,,,,,0,,0,,,,,,,0,,0,0,,0,0,0,,,,,,0,,,,,,0,0,,0,,0,,,,0,,0,,0,0,0,,,0,,0,,,,0,,,,,,,0,
ENSG00000062822,,,0,,0,,,,,,,,0,,,,,,,,,,,,0,,,0,,,0,,0,,0,,,0,,0,0,,0,,0,,0,0,,,0,0,0,,,,0,,,,,,,,,0,,,0,,,,,,0,0,0,,,,,,,,0,0,,0,,,,,,,0,,,,0,0,
ENSG00000177084,,0,0,,0,,,,,,,,0,0,,0,0,,0,,0,,0,0,,0,0,,,,,0,0,,,,0,,0,0,0,0,,0,,0,,,,,0,0,,0,0,,,0,,,,,0,,,,0,,0,0,,,,0,,,0,,,0,,0,0,,,,,0,,,,0,,,0,,,,,,
ENSG00000140521,,0,,,,,,,,0,0,,,,,0,,,0,0,,,0,,0,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,0,,0,0,0,,,,0,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,0,0,0,,,,,
ENSG00000128513,,0,,,0,,0,,,0,,0,,0,0,,,,,,,0,0,,,,,,,,,,,,,,,,,,0,,,0,,,0,,0,,,,,,,0,0,,,,,,,0,,0,,,,,,0,0,,,0,,0,,,,,,,,0,0,,,,0,,0,,,,,,,,
ENSG00000110777,,,,,,,,,,0,0,,0,0,0,,,,0,,,,0,0,,,,,,,,0,0,0,,0,0,0,0,0,,,,,0,,,0,,0,0,,,,0,0,,0,0,0,,,,,,,0,0,,0,,,0,0,,,,0,,0,,,,0,,,,0,,,0,,,,,,,0,0,0,
ENSG00000204531,,,0,0,,,,0,0,0,,,,0,,,,,,0,,,,0,,0,0,0,,0,,0,0,,,,,,,,,,,,,,,,,,,0,,0,0,,,0,,,,,,,,0,0,,0,,0,0,,,,,0,,,,,0,,0,,,,0,,,,,,,0,0,0,0,,,0
ENSG00000132170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000132170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000110841,,,,,,,,,0,,0,,,0,,,,0,0,0,,0,,0,,,,0,0,,,,,,0,,,,,0,0,0,,0,,,,0,,,0,0,0,0,0,,0,,,,0,0,0,0,0,,0,,,,0,0,0,0,,0,,0,0,,,0,,,0,,,,,,0,,,,,,,,,,
ENSG00000170836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSG00000105568,,,0,,0,,,,,0,,,0,,0,,0,,0,,,,,0,,,0,0,,,,,,,,,0,,,0,,,,,0,,0,,,,,,0,,,,,0,0,,,0,0,0,0,,,,,,,,0,,,0,0,0,,,,,0,0,0,,,,0,0,0,,,,,,,,0,,0
ENSG00000119414,,,,,,,0,0,0,,0,,0,,,,0,0,,,,,,,0,,,,,0,,0,,,,,,0,,,,,,,,,,,0,0,0,,,,,0,0,,,,,0,,,,,,0,,0,,,0,,0,,,0,,,,0,0,,0,,0,,,,,,0,,,,,,0,,0
ENSG00000143294,,0,,,,,,0,,,,0,,0,,,,,0,0,,,,,,,,0,,,,,,,,,,,,0,0,,,,0,,,,,,,,0,,0,,,0,,0,,,,0,,0,0,0,0,0,0,,,0,,0,,0,,0,0,0,,,,0,,,0,,0,,0,,,,0,,,,
ENSG00000057657,,0,0,,0,0,,0,0,,,,,,,,,0,,0,,0,,,,,0,,0,,0,,0,,,,,,,,,,,,0,,,,,,0,0,,0,,,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,,,0,0,0,,,0,0,0,,,,0,0,0,0,,0,,,,,,0,,0
ENSG00000142611,,,0,,0,,,,,,,,,,,0,0,,,0,,,,0,0,,,,,0,,,,0,0,,,,,,0,,,0,,,,0,,0,,,,,,,,,,,0,,,0,,,0,0,,0,0,0,,,0,,,,0,,,,,0,,0,,0,,,,,,,0,0,,0,0,,
ENSG00000116731,,,,,,,,,0,0,,,,,,0,,,0,0,0,,,,,0,,,0,,,,,,,,,0,0,,0,,,0,,0,,0,,,0,,,0,0,,0,,0,0,,,,0,,,0,0,0,,,0,0,,,,,,0,0,,,,,,0,,,0,0,0,,0,0,0,0,0,,0,,0
ENSG00000046889,,,0,0,0,,,,,,,,0,,,0,0,,0,,,,,,,,,,,0,,,,0,,0,,,0,0,,,,,,,0,0,,,,0,0,,,,,,,,0,,0,,0,,,,0,,,,0,,,,0,,0,0,,0,,,,,0,0,,0,,,,0,,,,,0,,
ENSG00000180644,,,0,0,,0,,,0,,,0,,,0,,,,,,,0,0,,,,,,,0,0,,,,,,,,0,,,,0,,0,0,,,,,0,,,,0,0,,,,,0,0,0,0,0,,,,,,0,,0,0,0,,,,,0,,,0,,,0,0,,0,0,,0,0,0,0,,0,,,0,
ENSG00000072062,,0,,0,0,,0,,0,,,,0,,,,,,,0,,,,,0,,,,0,,,,,0,,,,,0,,0,,0,,,0,,,,,,,,0,,0,0,,,0,,,,,0,,0,,0,0,,,,,,0,0,,,,,0,,,,,,,,,,,,,,0,0,,,,
ENSG00000108946,,0,0,,,0,,,,,,,0,,,,0,0,0,,,,,0,,,,,0,0,,0,0,,,0,0,,,0,,,0,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,0,,,,0,,0,,,,,,,,0,,0,,,,,
ENSG00000166501,,,0,0,,0,,0,,0,,,,,,,,,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,0,,0,,,0,0,,,0,,,,,,0,,0,,,0,,,,,,0,,,,,,0,,,0,,0,,,0,0,,0,,,0,0,,,0,,,,,0,
