"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"2791",9547,"CXCL14",0.554,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2792",9547,"CXCL14",0.554,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"2793",9555,"MACROH2A1",0.656,0.5,"C1836193","Synostosis of carpal bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2794",9568,"GABBR2",0.65,0.538,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2795",9569,"GTF2IRD1",0.522,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2796",9569,"GTF2IRD1",0.522,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2797",9569,"GTF2IRD1",0.522,0.769,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2798",9569,"GTF2IRD1",0.522,0.769,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2799",9573,"GDF3",0.595,0.5,"C4024163","Abnormal temporal bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2800",9575,"CLOCK",0.463,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2018,2,0,"BEFREE"
"2801",9618,"TRAF4",0.626,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2014,2014,2,0,"BEFREE"
"2802",9619,"ABCG1",0.56,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2803",9622,"KLK4",0.559,0.692,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2804",9636,"ISG15",0.531,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2805",9657,"IQCB1",0.641,0.654,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2806",9662,"CEP135",0.695,0.615,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2807",9663,"LPIN2",0.628,0.615,"C4021634","Abnormality of bone marrow cell morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2808",9700,"ESPL1",0.647,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"2809",9719,"ADAMTSL2",0.666,0.346,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2810",9723,"SEMA3E",0.515,0.769,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2811",9723,"SEMA3E",0.515,0.769,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2812",9730,"DCAF1",0.601,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2813",9730,"DCAF1",0.601,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2018,2019,3,0,"BEFREE"
"2814",9732,"DOCK4",0.666,0.423,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2815",9732,"DOCK4",0.666,0.423,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"2816",9733,"SART3",0.584,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2009,2009,1,0,"BEFREE"
"2817",9734,"HDAC9",0.439,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2015,2015,1,0,"BEFREE"
"2818",9734,"HDAC9",0.439,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.05,1,2006,2018,5,0,"BEFREE"
"2819",9742,"IFT140",0.572,0.692,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2820",9759,"HDAC4",0.484,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2018,2019,3,0,"BEFREE"
"2821",9772,"TMEM94",0.628,0.654,"C4021735","Abnormality of the hip bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,2,"CLINVAR"
"2822",9775,"EIF4A3",0.608,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2823",9780,"PIEZO1",0.552,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2824",9786,"KIAA0586",0.565,0.731,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"2825",9790,"BMS1",0.499,0.846,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2826",9790,"BMS1",0.499,0.846,"C4021657","Abnormality of bone mineral density","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2827",9791,"PTDSS1",0.61,0.615,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2828",9791,"PTDSS1",0.61,0.615,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2829",9791,"PTDSS1",0.61,0.615,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2830",9820,"CUL7",0.633,0.5,"C0541764","Delayed bone age","phenotype","","Finding",0.1,1,2019,2019,1,1,"CLINVAR;HPO"
"2831",9820,"CUL7",0.633,0.5,"C1833144","Slender long bone","phenotype","","Finding",0.1,1,2019,2019,1,0,"CLINVAR;HPO"
"2832",9820,"CUL7",0.633,0.5,"C1865030","Hypoplastic pubic bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2833",9821,"RB1CC1",0.653,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"2834",9830,"TRIM14",0.663,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2017,2018,3,0,"BEFREE"
"2835",9833,"MELK",0.566,0.577,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2015,2017,2,0,"BEFREE"
"2836",9839,"ZEB2",0.471,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2837",9839,"ZEB2",0.471,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2010,2019,4,0,"BEFREE"
"2838",9846,"GAB2",0.563,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2839",9851,"KIAA0753",0.631,0.577,"C1854912","Short long bone","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"2840",9866,"TRIM66",0.736,0.308,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2015,2019,2,0,"BEFREE"
"2841",9869,"SETDB1",0.631,0.654,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2842",9871,"SEC24D",0.663,0.577,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2843",9871,"SEC24D",0.663,0.577,"C1970497","Crumpled long bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2844",9878,"TOX4",0.751,0.192,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2845",9879,"DDX46",0.736,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2846",9896,"FIG4",0.551,0.731,"C1846438","Hypoplastic facial bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2847",9896,"FIG4",0.551,0.731,"C2675547","Slender long bones with narrow diaphyses","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2848",9896,"FIG4",0.551,0.731,"C4021834","Abnormal parietal bone morphology","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2849",9896,"FIG4",0.551,0.731,"C4022964","Abnormality of the occipital bone","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2850",9896,"FIG4",0.551,0.731,"C4073132","Abnormal pelvis bone morphology","phenotype","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2851",9897,"WASHC5",0.572,0.615,"C4021735","Abnormality of the hip bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2852",9902,"MRC2",0.705,0.385,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2853",9927,"MFN2",0.471,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"2854",9928,"KIF14",0.578,0.654,"C4021741","Abnormal cortical bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2855",9935,"MAFB",0.565,0.731,"C1833144","Slender long bone","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2856",9935,"MAFB",0.565,0.731,"C1833735","Osteolysis involving tarsal bones","phenotype","","Pathologic Function",0.1,NA,NA,NA,0,0,"HPO"
"2857",9961,"MVP",0.512,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"2858",9970,"NR1I3",0.448,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2003,2019,4,0,"BEFREE"
"2859",9997,"SCO2",0.479,0.846,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2014,2014,1,0,"BEFREE"
"2860",10000,"AKT3",0.512,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2861",10011,"SRA1",0.568,0.615,"C0265509","Congenital anomaly of skeletal bone","group","C16;C13;C05","Congenital Abnormality",0.01,1,1994,1994,1,0,"BEFREE"
"2862",10011,"SRA1",0.568,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2863",10013,"HDAC6",0.465,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"2864",10014,"HDAC5",0.552,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2865",10018,"BCL2L11",0.51,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.03,1,2014,2019,3,0,"BEFREE"
"2866",10036,"CHAF1A",0.581,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2867",10048,"RANBP9",0.716,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2019,2,0,"BEFREE"
"2868",10056,"FARSB",0.682,0.5,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2869",10057,"ABCC5",0.606,0.654,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2870",10057,"ABCC5",0.606,0.654,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2012,2012,1,0,"BEFREE"
"2871",10057,"ABCC5",0.606,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2872",10058,"ABCB6",0.431,0.885,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2006,2019,4,0,"BEFREE"
"2873",10059,"DNM1L",0.475,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"2874",10059,"DNM1L",0.475,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2875",10060,"ABCC9",0.552,0.692,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2876",10060,"ABCC9",0.552,0.692,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2877",10060,"ABCC9",0.552,0.692,"C4021785","Abnormality of the metacarpal bones","disease","C05","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2878",10062,"NR1H3",0.566,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2879",10075,"HUWE1",0.534,0.769,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2880",10075,"HUWE1",0.534,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"2881",10075,"HUWE1",0.534,0.769,"C1833144","Slender long bone","phenotype","","Finding",0.1,NA,NA,NA,0,1,"CLINVAR"
"2882",10076,"PTPRU",0.581,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2883",10084,"PQBP1",0.57,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2884",10097,"ACTR2",0.659,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2885",10103,"TSPAN1",0.631,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2886",10114,"HIPK3",0.678,0.462,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2887",10128,"LRPPRC",0.493,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"2888",10135,"NAMPT",0.502,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2017,2017,1,0,"BEFREE"
"2889",10146,"G3BP1",0.597,0.654,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,1,2003,2003,1,0,"BEFREE"
"2890",10146,"G3BP1",0.597,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2891",10148,"EBI3",0.474,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2892",10168,"ZNF197",0.606,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"2893",10188,"TNK2",0.623,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2894",10203,"CALCRL",0.653,0.692,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2895",10206,"TRIM13",0.462,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2003,2019,4,0,"BEFREE"
"2896",10225,"CD96",0.592,0.692,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2897",10230,"NBR2",0.751,0.231,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2898",10234,"LRRC17",0.805,0.154,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2899",10253,"SPRY2",0.554,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2016,2019,2,0,"BEFREE"
"2900",10257,"ABCC4",0.536,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2901",10262,"SF3B4",0.576,0.615,"C4020847","Abnormality of pelvic girdle bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2902",10262,"SF3B4",0.576,0.615,"C4021242","Hypoplasia of the zygomatic bone","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2903",10266,"RAMP2",0.626,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"2904",10267,"RAMP1",0.663,0.5,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2905",10269,"ZMPSTE24",0.517,0.731,"C1846438","Hypoplastic facial bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2906",10269,"ZMPSTE24",0.517,0.731,"C1848769","Overtubulated long bones","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2907",10269,"ZMPSTE24",0.517,0.731,"C4020957","Abnormal trabecular bone morphology","disease","","Anatomical Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2908",10280,"SIGMAR1",0.544,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2909",10293,"TRAIP",0.644,0.654,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2910",10297,"APC2",0.582,0.654,"C0545053","Advanced bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2911",10297,"APC2",0.582,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2912",10298,"PAK4",0.584,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2913",10301,"DLEU1",0.569,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"2914",10312,"TCIRG1",0.565,0.692,"C1855340","Bowing of the long bones","phenotype","","Congenital Abnormality",0.1,NA,NA,NA,0,0,"HPO"
"2915",10312,"TCIRG1",0.565,0.692,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2916",10316,"NMUR1",0.861,0.077,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2917",10318,"TNIP1",0.564,0.769,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2918",10320,"IKZF1",0.533,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2919",10327,"AKR1A1",0.51,0.846,"C0231557","Abnormal bone formation","disease","C16;C05","Acquired Abnormality",0.01,1,2017,2017,1,0,"BEFREE"
"2920",10327,"AKR1A1",0.51,0.846,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2921",10342,"TFG",0.595,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2922",10365,"KLF2",0.542,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"2923",10370,"CITED2",0.576,0.654,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2010,2016,2,0,"BEFREE"
"2924",10371,"SEMA3A",0.5,0.808,"C0238790","bone destruction","disease","","Disease or Syndrome",0.02,0.5,2017,2018,2,0,"BEFREE"
"2925",10371,"SEMA3A",0.5,0.808,"C0541764","Delayed bone age","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2926",10371,"SEMA3A",0.5,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2927",10371,"SEMA3A",0.5,0.808,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2928",10376,"TUBA1B",0.568,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2019,2019,2,0,"BEFREE"
"2929",10392,"NOD1",0.541,0.769,"C0238790","bone destruction","disease","","Disease or Syndrome",0.01,0,2013,2013,1,0,"BEFREE"
"2930",10395,"DLC1",0.529,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2931",10397,"NDRG1",0.488,0.731,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2004,2004,1,0,"BEFREE"
"2932",10397,"NDRG1",0.488,0.731,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.04,1,2010,2018,4,0,"BEFREE"
"2933",10398,"MYL9",0.653,0.423,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,1992,1992,1,0,"BEFREE"
"2934",10401,"PIAS3",0.608,0.5,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2935",10403,"NDC80",0.599,0.538,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2017,2017,2,0,"BEFREE"
"2936",10404,"CPQ",0.579,0.769,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"2937",10413,"YAP1",0.432,0.808,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.02,1,2017,2017,2,0,"BEFREE"
"2938",10413,"YAP1",0.432,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.1,1,2013,2019,11,0,"BEFREE"
"2939",10417,"SPON2",0.705,0.577,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"2940",10418,"SPON1",0.705,0.385,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"2941",10451,"VAV3",0.603,0.615,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2012,2012,1,0,"BEFREE"
"2942",10457,"GPNMB",0.566,0.692,"C0153690","Secondary malignant neoplasm of bone","disease","C23;C04;C05","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"2943",10457,"GPNMB",0.566,0.692,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"2944",10459,"MAD2L2",0.547,0.731,"C2674432","Reduced bone mineral density","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2945",10460,"TACC3",0.615,0.615,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.02,1,2018,2018,2,0,"BEFREE"
"2946",10483,"SEC23B",0.579,0.692,"C4025624","Endopolyploidy on chromosome studies of bone marrow","phenotype","","Finding",0.1,NA,NA,NA,0,0,"HPO"
"2947",10487,"CAP1",0.529,0.808,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"2948",10488,"CREB3",0.663,0.654,"C0585442","Osteosarcoma of bone","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
