"","geneId","geneSymbol","DSI","DPI","diseaseId","diseaseName","diseaseType","diseaseClass","diseaseSemanticType","score","EI","YearInitial","YearFinal","NofPmids","NofSnps","source"
"1444",6822,"SULT2A1",0.545,0.769,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"1445",6822,"SULT2A1",0.545,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1996,1996,1,0,"BEFREE"
"1446",6834,"SURF1",0.578,0.654,"C2750915","Basal ganglia gliosis","phenotype","C23","Finding",0.1,NA,NA,NA,0,0,"HPO"
"1447",6853,"SYN1",0.597,0.462,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"1448",6853,"SYN1",0.597,0.462,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.01,1,2012,2012,1,0,"BEFREE"
"1449",6853,"SYN1",0.597,0.462,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"1450",6855,"SYP",0.481,0.808,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"1451",6855,"SYP",0.481,0.808,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.05,1,2002,2019,5,0,"BEFREE"
"1452",6855,"SYP",0.481,0.808,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.02,1,2018,2019,2,0,"BEFREE"
"1453",6855,"SYP",0.481,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"1454",6855,"SYP",0.481,0.808,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1455",6855,"SYP",0.481,0.808,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1456",6855,"SYP",0.481,0.808,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.05,1,2002,2019,5,0,"BEFREE"
"1457",6855,"SYP",0.481,0.808,"C1332562","Bladder Paraganglioma","disease","C04;C13;C12","Neoplastic Process",0.01,0,2017,2017,1,0,"BEFREE"
"1458",6863,"TAC1",0.424,0.923,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,1993,1993,1,0,"BEFREE"
"1459",6867,"TACC1",0.769,0.192,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.3,1,2012,2012,1,0,"ORPHANET"
"1460",6868,"ADAM17",0.453,0.808,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2007,2007,1,0,"BEFREE"
"1461",6900,"CNTN2",0.581,0.692,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2007,2015,2,0,"BEFREE"
"1462",6900,"CNTN2",0.581,0.692,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1463",6900,"CNTN2",0.581,0.692,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1464",6900,"CNTN2",0.581,0.692,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,2007,2015,2,0,"BEFREE"
"1465",6908,"TBP",0.552,0.846,"C1846865","Substantia nigra gliosis","phenotype","C23","Finding",0.1,NA,NA,NA,0,0,"HPO"
"1466",6925,"TCF4",0.464,0.846,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"1467",6925,"TCF4",0.464,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"1468",6929,"TCF3",0.476,0.846,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"1469",6929,"TCF3",0.476,0.846,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"1470",6929,"TCF3",0.476,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"1471",6934,"TCF7L2",0.485,0.846,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"1472",6934,"TCF7L2",0.485,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,0,"BEFREE"
"1473",6938,"TCF12",0.565,0.654,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1474",6938,"TCF12",0.565,0.654,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1475",6938,"TCF12",0.565,0.654,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1476",6949,"TCOF1",0.55,0.808,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.01,1,2013,2013,1,0,"BEFREE"
"1477",6962,"TRBV20OR9-2",0.403,0.923,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"1478",7012,"TERC",0.471,0.846,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.02,1,2014,2018,2,0,"BEFREE"
"1479",7012,"TERC",0.471,0.846,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.02,1,2014,2015,2,0,"BEFREE"
"1480",7015,"TERT",0.374,0.846,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.07,1,2016,2019,7,0,"BEFREE"
"1481",7015,"TERT",0.374,0.846,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2008,2009,2,0,"CTD_human"
"1482",7015,"TERT",0.374,0.846,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.03,1,2017,2019,3,0,"BEFREE"
"1483",7015,"TERT",0.374,0.846,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.03,1,2017,2019,3,0,"BEFREE"
"1484",7015,"TERT",0.374,0.846,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1485",7015,"TERT",0.374,0.846,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.07,1,2016,2019,7,0,"BEFREE"
"1486",7015,"TERT",0.374,0.846,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.02,1,2017,2018,2,0,"BEFREE"
"1487",7035,"TFPI",0.486,0.808,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"1488",7037,"TFRC",0.437,0.885,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2006,2006,1,0,"CTD_human"
"1489",7040,"TGFB1",0.287,0.962,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.03,0.667,2009,2019,3,0,"BEFREE"
"1490",7042,"TGFB2",0.433,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.02,1,2011,2016,2,0,"BEFREE"
"1491",7045,"TGFBI",0.484,0.769,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1492",7054,"TH",0.462,0.885,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1493",7054,"TH",0.462,0.885,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.05,1,2008,2018,5,0,"BEFREE"
"1494",7054,"TH",0.462,0.885,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.02,1,1993,2003,2,0,"BEFREE"
"1495",7054,"TH",0.462,0.885,"C4086158","Childhood Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2003,2003,1,0,"BEFREE"
"1496",7057,"THBS1",0.407,0.885,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2004,2004,1,0,"BEFREE"
"1497",7057,"THBS1",0.407,0.885,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1498",7057,"THBS1",0.407,0.885,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1499",7070,"THY1",0.496,0.808,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"1500",7076,"TIMP1",0.38,0.885,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"1501",7079,"TIMP4",0.559,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1502",7079,"TIMP4",0.559,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1503",7080,"NKX2-1",0.457,0.808,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1504",7091,"TLE4",0.674,0.462,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1505",7091,"TLE4",0.674,0.462,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1506",7097,"TLR2",0.361,0.923,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1507",7122,"CLDN5",0.559,0.769,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,0,2018,2018,1,0,"BEFREE"
"1508",7124,"TNF",0.231,0.962,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1509",7124,"TNF",0.231,0.962,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2011,2011,1,0,"CTD_human"
"1510",7124,"TNF",0.231,0.962,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1511",7124,"TNF",0.231,0.962,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1512",7124,"TNF",0.231,0.962,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1513",7124,"TNF",0.231,0.962,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1514",7124,"TNF",0.231,0.962,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.02,1,2015,2019,2,0,"BEFREE"
"1515",7133,"TNFRSF1B",0.425,0.885,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"1516",7133,"TNFRSF1B",0.425,0.885,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2009,2009,1,0,"BEFREE"
"1517",7133,"TNFRSF1B",0.425,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2013,2013,1,0,"BEFREE"
"1518",7143,"TNR",0.686,0.346,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1519",7143,"TNR",0.686,0.346,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1520",7143,"TNR",0.686,0.346,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1521",7153,"TOP2A",0.497,0.731,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.3,1,2008,2008,1,0,"CTD_human"
"1522",7157,"TP53",0.236,0.962,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,1998,1998,1,0,"BEFREE"
"1523",7157,"TP53",0.236,0.962,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.1,0.946,1993,2019,37,5,"BEFREE;LHGDN"
"1524",7157,"TP53",0.236,0.962,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.31,1,2003,2003,1,0,"BEFREE;GENOMICS_ENGLAND"
"1525",7157,"TP53",0.236,0.962,"C0085758","Aganglionosis, Colonic","disease","C16;C06","Congenital Abnormality",0.01,1,2015,2015,1,0,"BEFREE"
"1526",7157,"TP53",0.236,0.962,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.05,0.8,2001,2016,5,0,"BEFREE;LHGDN"
"1527",7157,"TP53",0.236,0.962,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.02,1,1998,2001,2,0,"BEFREE"
"1528",7157,"TP53",0.236,0.962,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.35,1,1995,2017,6,0,"BEFREE;ORPHANET"
"1529",7157,"TP53",0.236,0.962,"C0259783","mixed gliomas","disease","C04","Neoplastic Process",0.51,1,2006,2014,5,0,"BEFREE;CTD_human;CTD_mouse"
"1530",7157,"TP53",0.236,0.962,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.09,1,1997,2019,9,5,"BEFREE"
"1531",7157,"TP53",0.236,0.962,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.09,1,1997,2019,9,5,"BEFREE"
"1532",7157,"TP53",0.236,0.962,"C0280790","Adult Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.03,1,2007,2019,3,0,"BEFREE"
"1533",7157,"TP53",0.236,0.962,"C0280793","Mixed Oligodendroglioma-Astrocytoma","disease","C04","Neoplastic Process",0.06,0.833,2002,2019,6,1,"BEFREE"
"1534",7157,"TP53",0.236,0.962,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.08,1,1998,2019,8,1,"BEFREE"
"1535",7157,"TP53",0.236,0.962,"C0431112","Anaplastic ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1536",7157,"TP53",0.236,0.962,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.1,0.946,1993,2019,37,5,"BEFREE"
"1537",7157,"TP53",0.236,0.962,"C1321878","Desmoplastic infantile ganglioglioma","disease","","Neoplastic Process",0.02,1,1992,2014,2,0,"BEFREE"
"1538",7157,"TP53",0.236,0.962,"C1332943","Childhood Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.03,1,2007,2019,3,0,"BEFREE"
"1539",7157,"TP53",0.236,0.962,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.04,0.75,2003,2016,4,0,"BEFREE"
"1540",7157,"TP53",0.236,0.962,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.02,1,2014,2015,2,0,"BEFREE"
"1541",7157,"TP53",0.236,0.962,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.02,1,1995,2006,2,0,"BEFREE"
"1542",7157,"TP53",0.236,0.962,"C4086158","Childhood Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.02,1,1998,2001,2,0,"BEFREE"
"1543",7157,"TP53",0.236,0.962,"C4289580","Epithelioid glioblastoma","disease","","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1544",7157,"TP53",0.236,0.962,"C4329735","Diffuse leptomeningeal glioneuronal neoplasm","disease","","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1545",7157,"TP53",0.236,0.962,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.06,1,2003,2019,6,0,"BEFREE"
"1546",7157,"TP53",0.236,0.962,"C4757951","Desmoplastic infantile astrocytoma and ganglioglioma","disease","","Neoplastic Process",0.01,1,2002,2002,1,0,"BEFREE"
"1547",7161,"TP73",0.449,0.808,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.06,0.833,1998,2011,6,0,"BEFREE"
"1548",7161,"TP73",0.449,0.808,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1998,1998,1,0,"BEFREE"
"1549",7161,"TP73",0.449,0.808,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1998,1998,1,0,"BEFREE"
"1550",7161,"TP73",0.449,0.808,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.06,0.833,1998,2011,6,0,"BEFREE"
"1551",7170,"TPM3",0.49,0.808,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1552",7180,"CRISP2",0.512,0.769,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2004,2004,1,0,"BEFREE"
"1553",7180,"CRISP2",0.512,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1554",7180,"CRISP2",0.512,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2015,2015,1,0,"BEFREE"
"1555",7190,"HSP90B2P",0.558,0.846,"C0085131","Gangliosidosis GM1","disease","C16;C18;C10","Disease or Syndrome",0.01,1,2016,2016,1,0,"BEFREE"
"1556",7248,"TSC1",0.44,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.02,1,2001,2018,2,0,"BEFREE"
"1557",7248,"TSC1",0.44,0.808,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1558",7249,"TSC2",0.439,0.808,"C0206716","Ganglioglioma","disease","C04","Neoplastic Process",0.06,1,1997,2011,6,0,"BEFREE"
"1559",7249,"TSC2",0.439,0.808,"C1332969","Childhood Ganglioglioma","disease","C04","Neoplastic Process",0.02,1,2001,2002,2,0,"BEFREE"
"1560",7268,"TTC4",0.691,0.385,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.01,1,1994,1994,1,0,"BEFREE"
"1561",7276,"TTR",0.423,0.885,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,1990,1990,1,0,"BEFREE"
"1562",7291,"TWIST1",0.397,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"1563",7293,"TNFRSF4",0.547,0.692,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1564",7297,"TYK2",0.505,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"1565",7297,"TYK2",0.505,0.769,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"1566",7297,"TYK2",0.505,0.769,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"1567",7297,"TYK2",0.505,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2016,2016,1,0,"BEFREE"
"1568",7305,"TYROBP",0.573,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2005,2005,1,0,"BEFREE"
"1569",7305,"TYROBP",0.573,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2005,2005,1,0,"BEFREE"
"1570",7329,"UBE2I",0.544,0.769,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"1571",7329,"UBE2I",0.544,0.769,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2000,2000,1,0,"BEFREE"
"1572",7334,"UBE2N",0.593,0.654,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2008,2008,1,0,"BEFREE"
"1573",7345,"UCHL1",0.482,0.885,"C0206718","Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1574",7345,"UCHL1",0.482,0.885,"C4086158","Childhood Ganglioneuroblastoma","disease","C04","Neoplastic Process",0.01,1,2018,2018,1,0,"BEFREE"
"1575",7345,"UCHL1",0.482,0.885,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"1576",7368,"UGT8",0.636,0.615,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"1577",7368,"UGT8",0.636,0.615,"C0268274","Gangliosidoses, GM2","disease","C16;C18;C10","Disease or Syndrome",0.01,1,2003,2003,1,0,"BEFREE"
"1578",7368,"UGT8",0.636,0.615,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"1579",7368,"UGT8",0.636,0.615,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"1580",7368,"UGT8",0.636,0.615,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,2014,2014,1,0,"BEFREE"
"1581",7412,"VCAM1",0.422,0.808,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2001,2001,1,0,"BEFREE"
"1582",7422,"VEGFA",0.266,0.923,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,1,2010,2010,1,0,"BEFREE"
"1583",7422,"VEGFA",0.266,0.923,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1998,2017,2,0,"BEFREE"
"1584",7422,"VEGFA",0.266,0.923,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.05,1,2000,2017,5,0,"BEFREE"
"1585",7422,"VEGFA",0.266,0.923,"C0206726","gliosarcoma","disease","C04","Neoplastic Process",0.31,1,1999,2006,2,0,"BEFREE;CTD_human"
"1586",7422,"VEGFA",0.266,0.923,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1998,2017,2,0,"BEFREE"
"1587",7422,"VEGFA",0.266,0.923,"C0280475","Childhood Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1998,2017,2,0,"BEFREE"
"1588",7422,"VEGFA",0.266,0.923,"C0334590","Anaplastic Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1998,2014,2,0,"BEFREE"
"1589",7422,"VEGFA",0.266,0.923,"C0751396","Well Differentiated Oligodendroglioma","disease","C04","Neoplastic Process",0.02,1,1998,2017,2,0,"BEFREE"
"1590",7422,"VEGFA",0.266,0.923,"C1997217","Low grade glioma","disease","C04","Neoplastic Process",0.01,1,2019,2019,1,0,"BEFREE"
"1591",7422,"VEGFA",0.266,0.923,"C3665419","intracranial glioma","disease","C04;C10","Neoplastic Process",0.06,1,2014,2019,6,0,"BEFREE"
"1592",7422,"VEGFA",0.266,0.923,"C4722099","High grade glioma","disease","C04","Neoplastic Process",0.03,1,2009,2018,3,0,"BEFREE"
"1593",7424,"VEGFC",0.459,0.769,"C0017075","Ganglioneuroma","disease","C04","Neoplastic Process",0.01,0,2012,2012,1,0,"BEFREE"
"1594",7428,"VHL",0.443,0.846,"C0007279","Carotid Body Paraganglioma","disease","C04","Neoplastic Process",0.01,1,2011,2011,1,1,"BEFREE"
"1595",7428,"VHL",0.443,0.846,"C0030421","Paraganglioma","disease","C04","Neoplastic Process",0.5,1,2002,2020,39,1,"BEFREE;GENOMICS_ENGLAND;HPO;LHGDN"
"1596",7428,"VHL",0.443,0.846,"C1333944","Paraganglioma of head and neck","disease","C04","Neoplastic Process",0.11,1,2013,2013,1,0,"BEFREE;HPO"
"1597",7428,"VHL",0.443,0.846,"C1333993","hereditary paraganglioma","disease","C16;C04","Neoplastic Process",0.01,1,2017,2017,1,0,"BEFREE"
"1598",7428,"VHL",0.443,0.846,"C1708353","Hereditary Paraganglioma-Pheochromocytoma Syndrome","disease","C16;C04","Disease or Syndrome",0.3,1,1991,2011,12,0,"CLINGEN"
"1599",7431,"VIM",0.372,0.846,"C0028945","oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1994,1994,1,0,"BEFREE"
"1600",7431,"VIM",0.372,0.846,"C0279070","Adult Oligodendroglioma","disease","C04","Neoplastic Process",0.01,1,1994,1994,1,0,"BEFREE"
